recorder_folder,DATE,TIME,LON,LAT,BAT,TEMP,HUMI,FILE,GAIN,SAMPLE RATE,CHANNEL,NOTE,wav_file,birdnet_start_s,birdnet_end_s,peak_time_s,gcc_start_s,gcc_end_s,tdoa_ms,lag_samples,bearing_1_deg,bearing_2_deg,detected_by
Recorder 2 - 1004 to 1704,04-12-2026,19:12:03,1.91835W,50.94075N,100%,14C,53%,2_20260412_191203.wav,AGC,48kHz,stereo,Part2,2_20260412_191203.wav,1776.0,1779.0,1776.3505208333333,1776.1005208333333,1776.6005208333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,69.0,72.0,70.69283333333334,70.44283333333334,70.94283333333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,189.0,192.0,190.06495833333332,189.81495833333332,190.31495833333332,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,225.0,228.0,225.49245833333333,225.24245833333333,225.74245833333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,294.0,297.0,295.14758333333333,294.89758333333333,295.39758333333333,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,333.0,336.0,335.244625,334.994625,335.494625,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,393.0,396.0,395.7744583333333,395.5244583333333,396.0,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,438.0,441.0,439.70508333333333,439.45508333333333,439.95508333333333,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,510.0,513.0,511.3391875,511.0891875,511.5891875,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,555.0,558.0,556.4623958333333,556.2123958333333,556.7123958333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,645.0,648.0,647.102125,646.852125,647.352125,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,681.0,684.0,681.8099166666667,681.5599166666667,682.0599166666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,744.0,747.0,746.8396041666666,746.5896041666666,747.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,747.0,750.0,747.201875,747.0,747.451875,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,801.0,804.0,801.2004583333334,801.0,801.4504583333334,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,885.0,888.0,886.0169166666667,885.7669166666667,886.2669166666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,996.0,999.0,996.2460416666667,996.0,996.4960416666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1056.0,1059.0,1058.8503958333333,1058.6003958333333,1059.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1059.0,1062.0,1059.4794791666666,1059.2294791666666,1059.7294791666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1080.0,1083.0,1080.1585833333334,1080.0,1080.4085833333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1206.0,1209.0,1207.7995625,1207.5495625,1208.0495625,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1266.0,1269.0,1267.098375,1266.848375,1267.348375,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1326.0,1329.0,1328.8980833333333,1328.6480833333333,1329.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1329.0,1332.0,1329.0100833333333,1329.0,1329.2600833333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1383.0,1386.0,1384.6397291666667,1384.3897291666667,1384.8897291666667,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1419.0,1422.0,1420.2099791666667,1419.9599791666667,1420.4599791666667,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1569.0,1572.0,1570.7506666666666,1570.5006666666666,1571.0006666666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1647.0,1650.0,1648.2147916666668,1647.9647916666668,1648.4647916666668,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1653.0,1656.0,1655.4303125,1655.1803125,1655.6803125,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,06:39:02,1.91835W,50.94075N,100%,2C,97%,2_20260413_063902.wav,AGC,48kHz,stereo,Part1,2_20260413_063902.wav,1686.0,1689.0,1688.5409583333333,1688.2909583333333,1688.7909583333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,36.0,39.0,36.215520833333336,36.0,36.465520833333336,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,78.0,81.0,80.39341666666667,80.14341666666667,80.64341666666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,99.0,102.0,99.14625,99.0,99.39625,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,132.0,135.0,134.1218125,133.8718125,134.3718125,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,186.0,189.0,186.81808333333333,186.56808333333333,187.06808333333333,0.041666666666666664,2.0,5.4673078282873036,174.5326921717127,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,207.0,210.0,209.41514583333333,209.16514583333333,209.66514583333333,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,285.0,288.0,285.1292916666667,285.0,285.3792916666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,300.0,303.0,302.72739583333333,302.47739583333333,302.97739583333333,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,303.0,306.0,303.0430625,303.0,303.2930625,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,423.0,426.0,424.30783333333335,424.05783333333335,424.55783333333335,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,444.0,447.0,445.8947083333333,445.6447083333333,446.1447083333333,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,618.0,621.0,618.3099166666667,618.0599166666667,618.5599166666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,708.0,711.0,709.5546041666666,709.3046041666666,709.8046041666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,738.0,741.0,738.3571666666667,738.1071666666667,738.6071666666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,816.0,819.0,818.9793541666667,818.7293541666667,819.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,819.0,822.0,819.0101666666667,819.0,819.2601666666667,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,870.0,873.0,870.9885208333334,870.7385208333334,871.2385208333334,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,942.0,945.0,944.8865208333333,944.6365208333333,945.0,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,945.0,948.0,945.2000625,945.0,945.4500625,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1077.0,1080.0,1078.6753333333334,1078.4253333333334,1078.9253333333334,0.022135416666666668,1.0625,2.9013412575649227,177.09865874243508,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1206.0,1209.0,1208.9400416666667,1208.6900416666667,1209.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1209.0,1212.0,1209.0139791666666,1209.0,1209.2639791666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1326.0,1329.0,1327.624625,1327.374625,1327.874625,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1428.0,1431.0,1430.9893541666668,1430.7393541666668,1431.0,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1431.0,1434.0,1431.0131875,1431.0,1431.2631875,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1542.0,1545.0,1543.6395625,1543.3895625,1543.8895625,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1683.0,1686.0,1683.1999375,1683.0,1683.4499375,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-13-2026,07:09:03,1.91835W,50.94075N,100%,2C,97%,2_20260413_070903.wav,AGC,48kHz,stereo,Part2,2_20260413_070903.wav,1776.0,1779.0,1776.8852916666667,1776.6352916666667,1777.1352916666667,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,06:39:02,1.91835W,50.94075N,100%,6C,98%,2_20260414_063902.wav,AGC,48kHz,stereo,Part1,2_20260414_063902.wav,1089.0,1092.0,1091.5073958333332,1091.2573958333332,1091.7573958333332,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,06:39:02,1.91835W,50.94075N,100%,6C,98%,2_20260414_063902.wav,AGC,48kHz,stereo,Part1,2_20260414_063902.wav,1245.0,1248.0,1247.2857708333333,1247.0357708333333,1247.5357708333333,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,06:39:02,1.91835W,50.94075N,100%,6C,98%,2_20260414_063902.wav,AGC,48kHz,stereo,Part1,2_20260414_063902.wav,1377.0,1380.0,1378.2093958333332,1377.9593958333332,1378.4593958333332,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,06:39:02,1.91835W,50.94075N,100%,6C,98%,2_20260414_063902.wav,AGC,48kHz,stereo,Part1,2_20260414_063902.wav,1437.0,1440.0,1439.9613125,1439.7113125,1440.0,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,06:39:02,1.91835W,50.94075N,100%,6C,98%,2_20260414_063902.wav,AGC,48kHz,stereo,Part1,2_20260414_063902.wav,1548.0,1551.0,1548.4641041666666,1548.2141041666666,1548.7141041666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,06:39:02,1.91835W,50.94075N,100%,6C,98%,2_20260414_063902.wav,AGC,48kHz,stereo,Part1,2_20260414_063902.wav,1590.0,1593.0,1591.4348541666666,1591.1848541666666,1591.6848541666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,06:39:02,1.91835W,50.94075N,100%,6C,98%,2_20260414_063902.wav,AGC,48kHz,stereo,Part1,2_20260414_063902.wav,1695.0,1698.0,1695.976625,1695.726625,1696.226625,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,07:09:03,1.91835W,50.94075N,100%,6C,98%,2_20260414_070903.wav,AGC,48kHz,stereo,Part2,2_20260414_070903.wav,72.0,75.0,72.338125,72.088125,72.588125,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,07:09:03,1.91835W,50.94075N,100%,6C,98%,2_20260414_070903.wav,AGC,48kHz,stereo,Part2,2_20260414_070903.wav,183.0,186.0,184.93883333333332,184.68883333333332,185.18883333333332,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,07:09:03,1.91835W,50.94075N,100%,6C,98%,2_20260414_070903.wav,AGC,48kHz,stereo,Part2,2_20260414_070903.wav,489.0,492.0,490.8351666666667,490.5851666666667,491.0851666666667,0.3958333333333333,19.0,64.84199555654006,115.15800444345994,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,07:09:03,1.91835W,50.94075N,100%,6C,98%,2_20260414_070903.wav,AGC,48kHz,stereo,Part2,2_20260414_070903.wav,756.0,759.0,757.8473541666667,757.5973541666667,758.0973541666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,07:09:03,1.91835W,50.94075N,100%,6C,98%,2_20260414_070903.wav,AGC,48kHz,stereo,Part2,2_20260414_070903.wav,840.0,843.0,841.7892916666667,841.5392916666667,842.0392916666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,07:09:03,1.91835W,50.94075N,100%,6C,98%,2_20260414_070903.wav,AGC,48kHz,stereo,Part2,2_20260414_070903.wav,927.0,930.0,928.4903125,928.2403125,928.7403125,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,18:42:02,1.91835W,50.94075N,100%,11C,95%,2_20260414_184202.wav,AGC,48kHz,stereo,Part1,2_20260414_184202.wav,1242.0,1245.0,1244.982875,1244.732875,1245.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,18:42:02,1.91835W,50.94075N,100%,11C,95%,2_20260414_184202.wav,AGC,48kHz,stereo,Part1,2_20260414_184202.wav,1245.0,1248.0,1245.134625,1245.0,1245.384625,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,18:42:02,1.91835W,50.94075N,100%,11C,95%,2_20260414_184202.wav,AGC,48kHz,stereo,Part1,2_20260414_184202.wav,1749.0,1752.0,1750.456625,1750.206625,1750.706625,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,19:12:03,1.91835W,50.94075N,100%,11C,95%,2_20260414_191203.wav,AGC,48kHz,stereo,Part2,2_20260414_191203.wav,435.0,438.0,435.68595833333336,435.43595833333336,435.93595833333336,0.43619791666666663,20.9375,85.89876061475425,94.10123938524575,"left,right"
Recorder 2 - 1004 to 1704,04-14-2026,19:12:03,1.91835W,50.94075N,100%,11C,95%,2_20260414_191203.wav,AGC,48kHz,stereo,Part2,2_20260414_191203.wav,1020.0,1023.0,1020.81025,1020.56025,1021.06025,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-15-2026,07:09:03,1.91835W,50.94075N,100%,11C,99%,2_20260415_070903.wav,AGC,48kHz,stereo,Part2,2_20260415_070903.wav,1209.0,1212.0,1210.9755416666667,1210.7255416666667,1211.2255416666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,06:39:02,1.91835W,50.94075N,100%,10C,95%,2_20260416_063902.wav,AGC,48kHz,stereo,Part1,2_20260416_063902.wav,729.0,732.0,730.5835416666666,730.3335416666666,730.8335416666666,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,07:09:03,1.91835W,50.94075N,100%,10C,95%,2_20260416_070903.wav,AGC,48kHz,stereo,Part2,2_20260416_070903.wav,1497.0,1500.0,1499.5120416666666,1499.2620416666666,1499.7620416666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,18:42:02,1.91835W,50.94075N,100%,14C,74%,2_20260416_184202.wav,AGC,48kHz,stereo,Part1,2_20260416_184202.wav,81.0,84.0,83.81035416666667,83.56035416666667,84.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,18:42:02,1.91835W,50.94075N,100%,14C,74%,2_20260416_184202.wav,AGC,48kHz,stereo,Part1,2_20260416_184202.wav,90.0,93.0,91.34110416666667,91.09110416666667,91.59110416666667,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,18:42:02,1.91835W,50.94075N,100%,14C,74%,2_20260416_184202.wav,AGC,48kHz,stereo,Part1,2_20260416_184202.wav,564.0,567.0,564.7688125,564.5188125,565.0188125,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,18:42:02,1.91835W,50.94075N,100%,14C,74%,2_20260416_184202.wav,AGC,48kHz,stereo,Part1,2_20260416_184202.wav,1491.0,1494.0,1493.6229791666667,1493.3729791666667,1493.8729791666667,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,19:12:03,1.91835W,50.94075N,100%,14C,74%,2_20260416_191203.wav,AGC,48kHz,stereo,Part2,2_20260416_191203.wav,708.0,711.0,708.3109166666667,708.0609166666667,708.5609166666667,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,19:12:03,1.91835W,50.94075N,100%,14C,74%,2_20260416_191203.wav,AGC,48kHz,stereo,Part2,2_20260416_191203.wav,1260.0,1263.0,1261.0648125,1260.8148125,1261.3148125,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 1004 to 1704,04-16-2026,19:12:03,1.91835W,50.94075N,100%,14C,74%,2_20260416_191203.wav,AGC,48kHz,stereo,Part2,2_20260416_191203.wav,1758.0,1761.0,1758.7511666666667,1758.5011666666667,1759.0011666666667,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 1004 to 1704,04-17-2026,06:39:02,1.91835W,50.94075N,100%,11C,94%,2_20260417_063902.wav,AGC,48kHz,stereo,Part1,2_20260417_063902.wav,822.0,825.0,822.4088541666666,822.1588541666666,822.6588541666666,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 2 - 1004 to 1704,04-17-2026,06:39:02,1.91835W,50.94075N,100%,11C,94%,2_20260417_063902.wav,AGC,48kHz,stereo,Part1,2_20260417_063902.wav,1551.0,1554.0,1552.5809166666666,1552.3309166666666,1552.8309166666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 1004 to 1704,04-17-2026,06:39:02,1.91835W,50.94075N,100%,11C,94%,2_20260417_063902.wav,AGC,48kHz,stereo,Part1,2_20260417_063902.wav,1716.0,1719.0,1718.5854583333332,1718.3354583333332,1718.8354583333332,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 1004 to 1704,04-17-2026,07:09:03,1.91835W,50.94075N,100%,11C,94%,2_20260417_070903.wav,AGC,48kHz,stereo,Part2,2_20260417_070903.wav,105.0,108.0,106.6441875,106.3941875,106.8941875,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
